Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
com.yahoo.shopping.xmlparser.XmlParserCatalogListingResults,com.yahoo.shopping.CatalogOffer,0,0,0,1,0,0,0,1,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserCatalogResult,java.math.BigDecimal,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.ContextSearchRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.myweb2.xmlparser.XmlParserUrlSearchResults$XmlParserUrlSearchResult,com.yahoo.myweb2.UrlSearchResult,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.RelatedSuggestionRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.shopping.Catalog,com.yahoo.shopping.Specification,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserImageThumbnail,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserImageSearchResults$XmlParserImageSearchResult,com.yahoo.search.ImageSearchResult,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.SpellingSuggestionRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.search.SearchClient,com.yahoo.search.SearchException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,javax.xml.parsers.SAXParserFactory,1,0,0,0,0,0,0,0,1,0,1,[  newInstance ],1,[  newSAXParser ]
