Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
net.liftmodules.ext_api.facebook.GetEventsMembers$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.RecipientIds$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookConnect,net.liftmodules.ext_api.facebook.FacebookSession,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FqlMultiQuery$,scala.collection.immutable.Map,1,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient,net.liftweb.util.Helpers$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Quotes$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetEvents,scala.collection.SeqLike,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  lengthCompare ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$verifyCookiesSig$2,net.liftmodules.ext_api.facebook.FacebookConnect,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$,scala.collection.TraversableOnce,1,0,0,0,0,0,0,0,1,1,0,[  ],2,[  mkString toList ]
net.liftmodules.ext_api.facebook.Affiliations,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Location$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient,scala.collection.mutable.WrappedArray,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.EventIds,net.liftmodules.ext_api.facebook.GetEventsParam,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookConnect,scala.collection.immutable.List,1,0,0,0,0,1,0,0,1,1,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Username$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GroupId,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.RefreshImage$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Caption$,scala.Option,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetFriendLists$,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  boxToInteger ],0,[  ]
net.liftmodules.ext_api.facebook.SetFBML$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Url$,scala.Option,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Highschool$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.UploadPhoto$,net.liftmodules.ext_api.facebook.UploadPhoto,1,0,0,1,1,0,1,0,1,0,0,[  ],4,[  fileName fileData mimeType otherParams ]
net.liftmodules.ext_api.facebook.FirstName,net.liftmodules.ext_api.facebook.FirstName$,0,0,0,0,0,0,0,0,1,0,0,[  ],9,[  canEqual productElement productElements hashCode productIterator name toString productPrefix productArity ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$session$1$$anonfun$apply$4,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$convert$1,scala.Tuple2,1,0,0,0,0,1,0,0,1,1,0,[  ],2,[  _1 _2 ]
net.liftmodules.ext_api.facebook.AlbumIds,scala.collection.SeqLike,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  lengthCompare ]
net.liftmodules.ext_api.facebook.GroupIds,net.liftmodules.ext_api.facebook.FacebookParam,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AddPhotoTags,scala.collection.mutable.WrappedArray,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.WorkHistory$,net.liftmodules.ext_api.facebook.FacebookField,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StreamLinks$,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.RsvpNotReplied$,scala.Product,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient,scala.collection.mutable.StringBuilder,1,0,0,0,0,0,1,0,1,0,0,[  ],2,[  toString append ]
net.liftmodules.ext_api.facebook.GetNotifications$,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.RecipientIds,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.PhotoIds,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  boxToInteger ],0,[  ]
net.liftmodules.ext_api.facebook.GroupId,scala.Function1,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$1$$anonfun$apply$7,scala.Tuple2,1,0,0,0,0,1,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetGroups$,scala.ScalaObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetGroups,net.liftmodules.ext_api.facebook.GetGroups$,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  compose andThen ]
net.liftmodules.ext_api.facebook.GetFriends$,scala.Some,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.TagUserId,scala.Function1,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AddPhotoTags$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.UserId,scala.runtime.ScalaRunTime$,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  _toString _hashCode ]
net.liftmodules.ext_api.facebook.FacebookMethod,scala.collection.Seq,1,0,0,0,0,1,0,1,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetFriendLists$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetInfo$,scala.Option,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Callback$,scala.Some,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.WorkHistory$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetGroups,scala.collection.SeqLike,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  lengthCompare ]
net.liftmodules.ext_api.facebook.AlbumId,net.liftmodules.ext_api.facebook.AlbumId$,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  compose andThen ]
net.liftmodules.ext_api.facebook.GetFriends$,net.liftmodules.ext_api.facebook.GetFriends,0,0,0,1,1,0,1,0,1,0,0,[  ],1,[  optionalParams ]
net.liftmodules.ext_api.facebook.EventIds,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  boxToInteger ],0,[  ]
net.liftmodules.ext_api.facebook.GetGroupMembers,scala.Equals,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  canEqual ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$session$1,net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$session$1$$anonfun$apply$4,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AddPhotoTags,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.Timezone$,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.MeetingFor,net.liftmodules.ext_api.facebook.MeetingFor$,0,0,0,0,0,0,0,0,1,0,0,[  ],9,[  canEqual productElement productElements hashCode productIterator name toString productPrefix productArity ]
net.liftmodules.ext_api.facebook.CurrentLocation$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetUser$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.TV$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.NotesCount$,scala.Product,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Facebook$,net.liftweb.http.S,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  param ]
net.liftmodules.ext_api.facebook.FacebookClient,net.liftmodules.ext_api.facebook.FacebookField,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AlbumId,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.FirstName$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FqlMultiQuery$,net.liftmodules.ext_api.facebook.FqlMultiQuery,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  queries ]
net.liftmodules.ext_api.facebook.SmallPic$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Religion$,scala.Product,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GroupIds,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  boxToInteger ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$fromState$1$$anonfun$apply$1,net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$fromState$1,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.TV$,net.liftmodules.ext_api.facebook.FacebookField,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Name$,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.AreFriends$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StreamPublish,scala.runtime.ScalaRunTime$,1,0,0,0,0,0,0,0,1,0,0,[  ],3,[  _toString _hashCode sameElements ]
net.liftmodules.ext_api.facebook.Pic$,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient,scala.Predef$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.RefHandle$,scala.ScalaObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.EventId,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.LastName$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetGroupMembers,scala.Function1,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$convert$1,scala.MatchError,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetFBML,net.liftmodules.ext_api.facebook.GetFbmlParam,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Movies,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$fromState$1,scala.runtime.EmptyMethodCache,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetUser,net.liftmodules.ext_api.facebook.FacebookParam,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetEvents,scala.Product,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.SetRefHandle$,scala.ScalaObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StartTime$,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetEvents,scala.Equals,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  canEqual ]
net.liftmodules.ext_api.facebook.FacebookClient,scala.collection.Seq,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Location$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookFields,net.liftmodules.ext_api.facebook.FacebookFields$,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  compose andThen ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$genSignature$1,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  unboxToByte ],0,[  ]
net.liftmodules.ext_api.facebook.Tags$,scala.collection.Seq,1,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Email$,net.liftmodules.ext_api.facebook.FacebookField,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetAlbums$,scala.runtime.AbstractFunction2,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Tags$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Birthday,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.CreatePhotoAlbum$,net.liftmodules.ext_api.facebook.CreatePhotoAlbum,1,0,0,1,1,0,1,0,1,0,0,[  ],2,[  albumName otherParams ]
net.liftmodules.ext_api.facebook.RecipientIds$,scala.collection.Seq,1,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$,net.liftmodules.ext_api.facebook.FacebookSession$,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  fromAuthToken ]
net.liftmodules.ext_api.facebook.GetGroups,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.Name$,scala.Product,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Timezone$,scala.Product,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$,scala.reflect.ClassManifest$,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  classType ]
net.liftmodules.ext_api.facebook.RelationshipStatus$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AuthToken$,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StreamPublish,net.liftmodules.ext_api.facebook.StreamPublish$,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  compose andThen ]
net.liftmodules.ext_api.facebook.GetEventsMembers$,net.liftmodules.ext_api.facebook.GetEventsMembers,0,0,0,1,1,0,1,0,1,0,0,[  ],1,[  eventId ]
net.liftmodules.ext_api.facebook.RecipientIds,net.liftmodules.ext_api.facebook.SendNotificationParam,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.ProfileMarkup$,net.liftmodules.ext_api.facebook.ProfileMarkup,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  markup ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$1$$anonfun$apply$6,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.MobileProfileMarkup$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.EventIds$,net.liftmodules.ext_api.facebook.EventIds,0,0,0,1,1,0,1,0,1,0,0,[  ],1,[  eventIds ]
net.liftmodules.ext_api.facebook.CreatePhotoAlbum$,scala.collection.Seq,1,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StreamPublish,scala.collection.TraversableOnce,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  toList ]
net.liftmodules.ext_api.facebook.ProfileMarkup$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetPhotoTags,scala.Function1,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.SessionlessFacebookMethod,net.liftmodules.ext_api.facebook.FacebookMethod,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookFields,scala.collection.Seq,1,0,0,0,1,1,0,1,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetFBML,scala.Function1,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Facebook$$anon$1,net.liftweb.common.BoxTrait,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  box2Option ]
net.liftmodules.ext_api.facebook.RsvpDeclined,net.liftmodules.ext_api.facebook.RsvpDeclined$,0,0,0,0,0,0,0,0,1,0,0,[  ],10,[  canEqual productElement productElements hashCode productIterator toString value productPrefix key productArity ]
net.liftmodules.ext_api.facebook.Highschool,net.liftmodules.ext_api.facebook.Highschool$,0,0,0,0,0,0,0,0,1,0,0,[  ],9,[  canEqual productElement productElements hashCode productIterator name toString productPrefix productArity ]
net.liftmodules.ext_api.facebook.AlbumId$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.UploadPhoto$,scala.Some,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetEvents,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.EventIds$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookConnect,scala.xml.Node,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FqlQuery$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FBML$,scala.Option,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AuthGetSession$,net.liftmodules.ext_api.facebook.AuthGetSession,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  authToken ]
net.liftmodules.ext_api.facebook.BigPic$,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$fromState$1$$anonfun$apply$1$$anonfun$apply$2,scala.xml.Node,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.RecipientIds$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetEvents$,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$toSession$1$$anonfun$apply$1,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AuthCreateToken,net.liftmodules.ext_api.facebook.AuthCreateToken$,0,0,0,0,0,0,0,0,1,0,0,[  ],11,[  canEqual productElement productElements hashCode productIterator requiresSession name toString params productPrefix productArity ]
net.liftmodules.ext_api.facebook.GetInfo$,scala.collection.Iterable,1,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GetPhotoTags$,scala.ScalaObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$fromState$1,scala.runtime.MethodCache,1,0,0,0,0,0,0,0,1,1,0,[  ],2,[  add find ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$client$1,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StreamPublish,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.SetFBML,net.liftmodules.ext_api.facebook.FacebookMethod,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Tags$,net.liftmodules.ext_api.facebook.Tags,0,0,0,1,1,0,1,0,1,0,0,[  ],1,[  tags ]
net.liftmodules.ext_api.facebook.SetFBML$,scala.ScalaObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.BigPic$,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  boxToInteger ],0,[  ]
net.liftmodules.ext_api.facebook.EventIds,scala.runtime.ScalaRunTime$,1,0,0,0,0,0,0,0,1,0,0,[  ],3,[  _toString _hashCode sameElements ]
net.liftmodules.ext_api.facebook.RelationshipStatus$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FriendListId,net.liftmodules.ext_api.facebook.FriendListId$,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  compose andThen ]
net.liftmodules.ext_api.facebook.SetFBML,net.liftmodules.ext_api.facebook.SetFBML$,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  compose andThen ]
net.liftmodules.ext_api.facebook.StreamLinks$,scala.ScalaObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.EndTime$,scala.Option,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StartTime$,net.liftmodules.ext_api.facebook.StartTime,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  startTime ]
net.liftmodules.ext_api.facebook.SmallPic$,scala.Product$class,1,0,0,0,0,0,0,0,0,0,3,[  productIterator productElements $init$ ],0,[  ]
net.liftmodules.ext_api.facebook.GetEvents,scala.collection.Seq,1,0,0,0,1,1,0,1,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$,net.liftmodules.ext_api.facebook.FacebookClient,0,0,0,0,0,1,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Facebook$$anon$1,net.liftweb.http.S$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AuthToken$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.GroupId$,scala.None$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$2,scala.collection.mutable.StringBuilder,1,0,0,0,0,0,1,0,1,0,0,[  ],2,[  toString append ]
net.liftmodules.ext_api.facebook.StreamAttachment$,net.liftmodules.ext_api.facebook.StreamAttachment,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  data ]
net.liftmodules.ext_api.facebook.FacebookClient$$anonfun$callMethod$1,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.TagUserId$,net.liftmodules.ext_api.facebook.TagUserId,0,0,0,1,1,0,1,0,1,0,0,[  ],1,[  userId ]
net.liftmodules.ext_api.facebook.AuthGetSession$,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.UserId,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,3,[  boxToInteger unboxToLong boxToLong ],0,[  ]
net.liftmodules.ext_api.facebook.Religion$,scala.runtime.BoxesRunTime,1,0,0,0,0,0,0,0,0,0,1,[  boxToInteger ],0,[  ]
net.liftmodules.ext_api.facebook.GetInfo$,scala.Some,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AddPhotoTags,scala.Predef$,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.AlbumIds,scala.collection.Iterator,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.WallCount$,net.liftmodules.ext_api.facebook.FacebookField,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookFields,scala.collection.Seq$,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  canBuildFrom ]
net.liftmodules.ext_api.facebook.SmallPic$,net.liftmodules.ext_api.facebook.FacebookField,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.RefreshRefURL$,net.liftmodules.ext_api.facebook.RefreshRefURL,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  refUrl ]
net.liftmodules.ext_api.facebook.NameParam$,scala.Option,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.StreamMessage$,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.Tags,net.liftmodules.ext_api.facebook.PhotoTag,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FriendListId$,scala.Some,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookConnect$$anonfun$verifyCookiesSig$2,scala.runtime.AbstractFunction1,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.FacebookClient$,net.liftmodules.ext_api.facebook.FacebookSession,0,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
net.liftmodules.ext_api.facebook.BigPic,net.liftmodules.ext_api.facebook.BigPic$,0,0,0,0,0,0,0,0,1,0,0,[  ],9,[  canEqual productElement productElements hashCode productIterator name toString productPrefix productArity ]
net.liftmodules.ext_api.facebook.AddPhotoTags$,scala.Serializable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
