Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.kuali.rice.kim.bo.entity.KimEntity,org.kuali.rice.kns.bo.Inactivateable,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowUtility,org.kuali.rice.kew.dto.RouteNodeInstanceDTO,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.BaseResourceLoader,javax.xml.namespace.QName,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  getNamespaceURI ]
org.kuali.rice.core.jaxb.AdapterAttributeSetToHashMap,org.kuali.rice.kim.bo.types.dto.AttributeSet,0,0,0,1,1,0,1,0,1,1,0,[  ],1,[  put ]
org.kuali.rice.kim.bo.entity.dto.KimEntityEntityTypeDefaultInfo,org.kuali.rice.kim.bo.entity.KimEntityAddress,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.reference.EntityType,org.kuali.rice.kim.bo.reference.KimCode,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.dto.EmplIdDTO,org.kuali.rice.kew.dto.UserIdDTO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.BaseResourceLoader,org.kuali.rice.core.reflect.ObjectDefinition,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  getServiceNamespace ]
org.kuali.rice.kim.service.RoleManagementService,org.kuali.rice.kim.service.RoleUpdateService,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.ParentChildResourceLoader,org.kuali.rice.core.reflect.ObjectDefinition,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.service.AuthenticationService,javax.servlet.http.HttpServletRequest,1,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
